Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage
1,Hail/ Wind,2,1984,1,0,0,"73,085"
3,Hail,2,1984,1,0,0,"78,063"
1,Flooding/ Hail,2,1984,1,0,0,"7,567"
3,Hail,2,1984,1,0,0,0
5,Wind,2,1984,1,0,0,"8,431"
2,Hail,2,1984,1,0,0,"7,265"
5,Lightning,2,1984,1,0,0,"76,168"
1,Flooding/ Severe Storm/Thunder Storm,2,1984,1,0,0,"79,989"
4,Wind,3,1984,1,0,0,"7,750"
3,Lightning,3,1984,1,0,22,"7,479"
3,Lightning,3,1984,1,0,0,"40,087"
5,Lightning,3,1984,1,0,0,"76,026"
1,Flooding,3,1984,2,0,0,"72,174"
1,Flooding/ Severe Storm/Thunder Storm,3,1984,1,0,0,"83,722"
1,Lightning,3,1984,1,0,0,"8,042"
4,Lightning,3,1984,1,0,0,"7,268"
2,Lightning,3,1984,1,0,0,"7,952"
1,Severe Storm/Thunder Storm,2,1982,1,0,0,"82,271"
2,Coastal/ Severe Storm/Thunder Storm/ Wind,2,1982,2,0,0,"10,714,814"
2,Lightning/ Wind,2,1982,1,0,0,"77,460"
5,Lightning,2,1982,1,0,12,0
1,Wind,4,1984,1,0,0,"1,593"
1,Winter Weather,4,1984,2,0,0,"1,389"
1,Wind,1,1989,1,0,0,830
2,Wind,1,1989,1,0,0,779
1,Winter Weather,1,1989,1,0,0,65
6,Severe Storm/Thunder Storm/ Wind,1,1989,1,0,0,"144,237"
2,Severe Storm/Thunder Storm/ Wind,1,1989,1,0,0,"165,177"
4,Severe Storm/Thunder Storm/ Wind,1,1989,1,0,0,"148,136"
3,Severe Storm/Thunder Storm/ Wind,1,1989,1,0,0,"161,214"
5,Severe Storm/Thunder Storm/ Wind,1,1989,1,0,0,"155,888"
3,Severe Storm/Thunder Storm/ Wind,1,1989,1,0,0,"8,588"
5,Severe Storm/Thunder Storm/ Wind,1,1989,1,0,0,"79,545"
2,Severe Storm/Thunder Storm/ Wind,1,1989,1,0,0,815
2,Severe Storm/Thunder Storm/ Wind,1,1989,1,0,0,"8,054"
2,Winter Weather,1,1989,1,0,0,"8,221"
4,Wind,1,1989,1,0,0,869
2,Wind,2,1989,1,0,0,"77,286"
1,Hail/ Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"8,241"
4,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"8,488"
5,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"8,570"
2,Wind,2,1989,1,0,0,"84,213"
1,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"75,606"
1,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"8,194"
6,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,25,"82,802"
3,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"7,661"
3,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"78,752"
3,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"82,208"
2,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"8,622"
2,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,45,"75,233"
4,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"84,483"
1,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"83,769"
2,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"86,456"
1,Hail/ Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"72,649"
1,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"80,861"
1,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"7,615"
4,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"72,102"
1,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"7,172"
5,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"79,283"
3,Tornado,2,1989,1,0,0,0
1,Lightning,2,1989,1,0,12,0
1,Severe Storm/Thunder Storm/ Wind,2,1989,1,0,0,"82,366"
4,Lightning,2,1989,1,0,0,"74,773"
4,Lightning,3,1989,1,0,0,"7,877"
1,Flooding,3,1989,1,0,0,"73,458"
6,Lightning,3,1989,1,0,0,"81,431"
6,Lightning/ Severe Storm/Thunder Storm/ Wind,3,1989,1,0,0,"7,588"
1,Lightning/ Severe Storm/Thunder Storm/ Wind,3,1989,1,0,0,"8,113"
1,Flooding,3,1989,1,0,0,"72,618"
1,Severe Storm/Thunder Storm/ Wind,3,1989,1,0,0,"7,962"
5,Flooding,3,1989,1,0,0,"8,584"
5,Lightning,3,1989,1,0,0,"7,318"
2,Flooding/ Lightning,3,1989,1,0,0,"80,940"
1,Hurricane/Tropical Storm,3,1989,1,0,0,"84,966"
1,Flooding,4,1989,1,0,0,"7,716"
1,Severe Storm/Thunder Storm/ Wind,4,1989,1,0,0,"74,631"
2,Winter Weather,4,1989,1,0,10,0
1,Severe Storm/Thunder Storm/ Wind,1,1986,1,0,0,"8,631"
3,Hail,1,1986,1,0,0,"81,606"
6,Drought,2,1986,30,0,0,0
1,Drought,2,1986,30,0,0,0
2,Drought,2,1986,30,0,0,0
4,Drought,2,1986,30,0,0,0
3,Drought,2,1986,30,0,0,0
5,Drought,2,1986,30,0,0,0
3,Wind,2,1986,1,0,0,"8,171"
5,Wind,2,1986,1,0,0,"8,172"
4,Wind,2,1986,1,0,0,802
2,Hail,2,1986,1,0,0,"78,134"
4,Hail,2,1986,1,0,0,0
1,Hail,2,1986,1,0,0,840
3,Lightning,2,1986,1,0,0,"38,110"
3,Hail,2,1986,1,0,0,"71,341"
3,Wind,2,1986,1,0,0,"7,181"
1,Wind,2,1986,1,0,0,811
1,Hail,2,1986,1,0,0,759
1,Flooding,2,1986,2,0,0,"80,845"
4,Lightning,2,1986,1,0,12,0
5,Hail,2,1986,1,0,0,801
4,Hail,2,1986,1,0,0,0
4,Wind,2,1986,1,0,0,"84,023"
1,Wind,2,1986,1,0,0,714
1,Hail,2,1986,1,0,0,"81,289"
3,Hail,2,1986,1,0,0,"84,839"
3,Wind,2,1986,1,0,0,861
3,Wind,2,1986,1,0,0,"81,677"
3,Wind,3,1986,1,0,0,"8,428"
3,Wind,3,1986,1,0,0,729
5,Wind,3,1986,1,0,0,857
5,Lightning,3,1986,1,0,0,"8,034"
1,Wind,3,1986,1,0,0,"8,445"
1,Wind,3,1986,1,0,0,838
3,Hail,3,1986,1,0,0,861
3,Flooding,3,1986,1,0,0,741
3,Wind,3,1986,1,0,0,"87,170"
2,Wind,3,1986,1,0,0,"8,689"
3,Wind,3,1986,1,0,0,839
2,Lightning,3,1986,1,0,0,"74,425"
1,Hail,3,1986,1,0,0,0
1,Lightning,3,1986,1,0,0,"82,422"
3,Lightning,3,1986,1,0,0,"7,606"
4,Tornado,3,1982,1,0,0,737
4,Wind,3,1982,1,0,0,"8,403"
5,Lightning,3,1986,1,0,0,"80,409"
2,Hurricane/Tropical Storm,3,1986,1,0,0,68
5,Severe Storm/Thunder Storm/ Wind,3,1986,1,0,0,800
3,Flooding,3,1986,2,0,0,"74,187"
1,Lightning/ Wind,3,1980,1,0,12,"28,451"
4,Tornado,3,1980,1,0,0,"79,656"
2,Flooding,4,1986,1,0,0,"81,518"
2,Flooding,4,1986,1,0,0,"81,859"
3,Lightning,4,1986,1,0,0,"7,368"
3,Flooding,4,1986,1,0,0,"7,236"
1,Winter Weather,4,1986,1,0,0,823
1,Winter Weather,1,1987,1,0,0,"1,236"
6,Winter Weather,1,1987,1,0,0,"4,566"
1,Winter Weather,1,1987,1,0,0,"4,268"
1,Wind,1,1987,1,0,0,"11,229"
2,Flooding,1,1987,1,0,0,"8,367"
2,Flooding,1,1987,1,0,0,"7,878"
3,Flooding,1,1987,1,0,0,"8,129"
1,Winter Weather,1,1985,1,0,0,"1,787"
1,Winter Weather,1,1985,1,0,0,401
1,Winter Weather,1,1985,1,0,0,"4,265"
2,Wind,1,1987,1,0,0,"77,857"
1,Winter Weather,1,1987,1,0,0,"45,274"
6,Drought,2,1986,30,0,0,"16,932"
1,Drought,2,1986,30,0,0,"17,733"
2,Drought,2,1986,30,0,0,"18,633"
4,Drought,2,1986,30,0,0,"18,687"
3,Drought,2,1986,30,0,0,"17,226"
5,Drought,2,1986,30,0,0,"17,833"
6,Drought,3,1986,31,0,0,"1,618,616"
1,Drought,3,1986,31,0,0,"1,709,592"
2,Drought,3,1986,31,0,0,"1,854,327"
4,Drought,3,1986,31,0,0,"1,566,236"
3,Drought,3,1986,31,0,0,"1,885,686"
5,Drought,3,1986,31,0,0,"1,689,260"
1,Winter Weather,2,1987,1,0,0,"28,300"
5,Hail,2,1987,1,0,0,851
3,Hail,2,1987,1,0,0,"7,650"
2,Flooding,2,1987,1,0,0,"84,308"
3,Hail,2,1987,1,0,0,750
1,Severe Storm/Thunder Storm/ Wind,2,1987,1,0,0,"7,372"
1,Hail,2,1987,1,0,0,"73,664"
4,Hail,2,1987,1,0,0,"7,939"
1,Hail,2,1987,1,0,0,"72,332"
1,Severe Storm/Thunder Storm/ Wind,2,1987,1,0,0,"7,268"
1,Severe Storm/Thunder Storm/ Wind,2,1987,1,0,0,"7,745"
3,Lightning,2,1987,1,0,11,"7,394"
1,Severe Storm/Thunder Storm/ Wind,2,1987,1,0,0,"7,437"
4,Hail,2,1987,1,0,0,799
4,Hail,2,1987,1,0,0,761
3,Lightning,2,1987,1,0,0,"8,179"
2,Lightning,2,1987,1,0,0,"85,172"
2,Lightning,2,1987,1,0,0,"74,472"
2,Severe Storm/Thunder Storm,2,1987,1,0,0,"7,882"
1,Hail,2,1987,1,0,0,"77,341"
1,Severe Storm/Thunder Storm/ Wind,2,1987,1,0,0,"83,207"
1,Severe Storm/Thunder Storm/ Wind,2,1987,1,0,0,778
1,Severe Storm/Thunder Storm/ Wind,2,1987,1,0,0,"8,486"
1,Hail,2,1987,1,0,0,"8,045"
3,Severe Storm/Thunder Storm/ Wind,2,1987,1,0,0,"76,699"
1,Winter Weather,1,1980,1,0,0,"14,281"
2,Hail/ Severe Storm/Thunder Storm/ Wind,2,1980,1,0,0,"74,559"
3,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,"7,465"
2,Lightning,3,1987,1,0,0,"7,801"
2,Lightning,3,1987,1,0,0,"7,185"
1,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,778
5,Lightning,3,1987,1,0,0,808
5,Lightning,3,1987,1,0,0,"81,550"
4,Hail,3,1987,1,0,0,"7,232"
4,Lightning,3,1987,1,0,12,0
4,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,"85,275"
2,Lightning,3,1987,1,0,0,"82,913"
2,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,"76,533"
2,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,"7,949"
2,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,"85,680"
5,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,"8,374"
3,Lightning,3,1987,1,0,0,"8,710"
3,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,"8,489"
3,Hail,3,1987,1,0,0,"8,217"
3,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,"7,434"
1,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,865
6,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,"73,608"
4,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,0
2,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,"8,068"
4,Hail,3,1987,1,0,0,850
5,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,0,"7,705"
3,Hail,3,1987,1,0,0,790
4,Hail,3,1987,1,0,0,"7,664"
2,Hurricane/Tropical Storm,4,1987,2,0,0,77
6,Winter Weather,4,1987,31,0,0,0
1,Winter Weather,4,1987,31,0,0,0
2,Winter Weather,4,1987,31,0,0,0
4,Winter Weather,4,1987,31,0,0,0
3,Winter Weather,4,1987,31,0,0,0
5,Winter Weather,4,1987,31,0,0,0
6,Hail,4,1987,1,0,0,"8,095"
4,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,2,1981,1,0,0,"1,098"
4,Tornado,2,1981,1,0,0,"7,463"
3,Tornado,2,1981,1,0,0,"7,895"
2,Severe Storm/Thunder Storm,2,1981,1,0,0,"7,593"
1,Severe Storm/Thunder Storm,2,1981,1,0,0,"4,273"
4,Lightning,2,1981,1,0,0,"8,233"
2,Wind,2,1980,1,0,0,"77,532"
1,Flooding/ Severe Storm/Thunder Storm,1,1985,1,0,0,"8,114"
1,Winter Weather,1,1985,1,0,0,"14,424"
2,Hail,1,1985,1,0,0,731
3,Flooding,3,1981,1,0,0,"25,339"
5,Flooding,3,1981,1,0,0,"25,799"
3,Lightning/ Severe Storm/Thunder Storm,3,1981,1,0,0,"41,470"
4,Tornado,3,1981,1,0,0,"84,530"
4,Lightning,3,1982,1,0,23,"7,657"
4,Lightning,3,1982,1,0,0,"85,093"
2,Severe Storm/Thunder Storm,3,1981,1,0,0,"73,680"
1,Winter Weather,4,1981,1,0,0,"12,703"
2,Winter Weather,1,1988,1,0,0,"2,668"
4,Winter Weather,1,1988,1,0,0,"3,065"
3,Winter Weather,1,1988,1,0,0,"3,089"
5,Winter Weather,1,1988,1,0,0,"2,604"
5,Lightning/ Wind,3,1982,1,0,0,"7,617"
6,Wind,1,1988,1,0,0,158
1,Wind,1,1988,1,0,0,180
2,Wind,1,1988,1,0,0,157
4,Wind,1,1988,1,0,0,151
3,Wind,1,1988,1,0,0,162
5,Wind,1,1988,1,0,0,159
1,Winter Weather,4,1982,1,0,0,"1,230"
6,Winter Weather,1,1988,4,0,0,"1,762"
1,Winter Weather,1,1988,4,0,0,"1,596"
2,Winter Weather,1,1988,4,0,0,"1,650"
4,Winter Weather,1,1988,4,0,0,"1,782"
3,Winter Weather,1,1988,4,0,0,"1,811"
5,Winter Weather,1,1988,4,0,0,"1,810"
3,Hail,2,1988,1,0,0,"7,599"
6,Hail,2,1988,1,0,0,26
4,Hail,2,1988,1,0,0,24
3,Hail,2,1988,1,0,0,24
5,Hail,2,1988,1,0,0,23
6,Hail,2,1988,1,0,0,46
4,Hail,2,1988,1,0,0,43
3,Hail,2,1988,1,0,0,51
2,Severe Storm/Thunder Storm/ Wind,2,1988,1,0,0,"8,061"
6,Winter Weather,2,1988,1,0,0,0
1,Winter Weather,2,1988,1,0,0,0
3,Lightning,2,1988,1,0,0,"85,101"
2,Lightning,2,1988,1,0,0,"7,319"
2,Flooding,4,1985,1,0,0,"74,282"
3,Hail,2,1988,1,0,0,795
1,Hail,2,1988,1,0,0,751
2,Lightning,2,1988,1,0,0,817
3,Hail,2,1988,1,0,0,784
4,Severe Storm/Thunder Storm/ Wind,2,1988,1,0,0,"8,707"
4,Hail,2,1988,1,0,0,"7,932"
3,Lightning,2,1988,1,0,0,"82,398"
2,Lightning,2,1988,1,0,0,"83,960"
2,Lightning,2,1988,1,0,0,"7,215"
5,Severe Storm/Thunder Storm/ Wind,2,1988,1,0,0,809
3,Hail,2,1988,1,0,0,733
3,Hail,2,1988,1,0,0,733
3,Severe Storm/Thunder Storm/ Wind,2,1988,1,0,0,864
4,Severe Storm/Thunder Storm/ Wind,2,1988,1,0,0,"8,199"
4,Severe Storm/Thunder Storm/ Wind,2,1988,1,0,0,"8,056"
1,Lightning,2,1988,1,0,0,808
5,Severe Storm/Thunder Storm/ Wind,2,1988,1,0,0,857
1,Lightning,2,1988,1,0,0,767
3,Severe Storm/Thunder Storm/ Wind,2,1988,1,0,0,"8,676"
3,Hail,2,1988,1,0,0,868
4,Severe Storm/Thunder Storm/ Wind,2,1988,1,0,0,"77,437"
4,Severe Storm/Thunder Storm/ Wind,2,1988,1,0,0,"78,388"
2,Lightning,2,1988,1,0,0,"81,582"
5,Severe Storm/Thunder Storm/ Wind,3,1988,1,0,0,"7,699"
3,Lightning,3,1988,1,0,13,0
1,Severe Storm/Thunder Storm/ Wind,3,1988,1,0,0,862
2,Lightning,3,1988,1,0,13,0
2,Flooding,3,1988,1,0,0,766
2,Flooding,3,1988,1,0,0,"77,595"
2,Severe Storm/Thunder Storm/ Wind,4,1988,1,0,0,746
2,Severe Storm/Thunder Storm/ Wind,4,1988,1,0,0,"8,385"
6,Wind,4,1988,1,0,0,"2,379"
1,Wind,4,1988,1,0,0,"2,475"
2,Wind,4,1988,1,0,0,"2,423"
5,Wind,4,1988,1,0,0,"2,439"
1,Wind,4,1988,1,0,0,738
1,Wind,2,1985,1,0,0,"72,673"
1,Flooding/ Hail/ Wind,2,1985,1,0,0,"76,977"
5,Lightning,3,1985,1,0,0,"87,178"
4,Hail,3,1985,1,0,0,788
1,Wind,3,1985,1,0,0,"72,839"
3,Wind,3,1985,1,0,0,0
5,Flooding,3,1985,1,0,0,"7,454"
4,Severe Storm/Thunder Storm/ Wind,3,1987,1,0,73,"81,201"
2,Hail/ Tornado,2,1985,1,0,0,"858,623"
4,Hail,2,1985,1,0,0,"4,160"
3,Hail,2,1985,1,0,0,"3,762"
5,Hail,2,1985,1,0,0,"3,944"
5,Hail/ Wind,2,1985,1,0,0,"10,832"
4,Severe Storm/Thunder Storm/ Wind,2,1985,1,0,0,"82,160"
4,Wind,3,1985,1,0,0,730
3,Lightning,3,1985,1,0,0,"72,602"
1,Severe Storm/Thunder Storm/ Wind,1,1990,1,0,0,"85,386"
1,Severe Storm/Thunder Storm/ Wind,1,1990,1,0,0,"8,636"
3,Wind,1,1990,1,0,0,"3,967"
1,Severe Storm/Thunder Storm/ Wind,2,1990,1,0,0,"7,434"
2,Lightning,3,1985,1,0,0,"74,639"
5,Lightning,3,1985,1,0,0,"74,773"
1,Severe Storm/Thunder Storm/ Wind,3,1988,1,0,0,"7,572"
6,Flooding,1,1993,31,0,0,"173,984"
1,Flooding,1,1993,31,0,0,"186,338"
2,Flooding,1,1993,31,0,0,"177,292"
4,Flooding,1,1993,31,0,0,"176,379"
3,Flooding,1,1993,31,0,0,"169,625"
5,Flooding,1,1993,31,0,0,"181,755"
4,Hail/ Severe Storm/Thunder Storm/ Wind,1,1993,1,0,0,"7,708"
2,Severe Storm/Thunder Storm/ Wind,2,1990,1,0,0,"75,812"
4,Lightning,2,1990,1,0,0,"451,544"
2,Flooding,1,1993,2,0,0,"84,998"
1,Hail/ Severe Storm/Thunder Storm/ Wind,1,1993,1,0,0,762
1,Winter Weather,1,1993,2,0,0,"8,990"
2,Heat,2,1990,1,0,5,0
5,Heat,2,1990,1,0,5,0
4,Severe Storm/Thunder Storm/ Wind,2,1990,1,0,22,"7,333"
4,Lightning,2,1990,1,0,0,"7,421"
6,Severe Storm/Thunder Storm/ Wind,1,1990,1,0,0,"4,095,493"
1,Hail/ Severe Storm/Thunder Storm/ Wind,3,1990,1,0,0,"7,403"
1,Lightning,3,1990,1,0,13,"8,691"
1,Severe Storm/Thunder Storm/ Wind,1,1992,1,0,0,"8,021"
5,Severe Storm/Thunder Storm/ Wind,1,1992,1,0,12,"84,641"
1,Severe Storm/Thunder Storm/ Wind,3,1990,1,0,0,"8,672"
2,Severe Storm/Thunder Storm/ Wind,3,1990,1,0,0,"74,773"
2,Lightning,3,1990,1,0,0,"144,300"
5,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,3,1990,1,0,0,"80,100"
1,Hail/ Severe Storm/Thunder Storm/ Wind,3,1990,1,0,0,"79,172"
6,Winter Weather,2,1992,1,0,0,0
1,Winter Weather,4,1990,2,0,0,944
4,Lightning,2,1992,1,12,0,0
1,Severe Storm/Thunder Storm/ Wind,1,1994,1,0,0,"83,722"
3,Severe Storm/Thunder Storm/ Wind,1,1991,1,0,0,"74,575"
2,Wind,1,1991,1,0,0,"7,513"
1,Tornado,1,1994,1,0,0,"7,904"
2,Hail,1,1994,1,0,0,"7,174"
6,Winter Weather,2,1992,1,0,0,0
2,Wind,1,1993,1,0,0,"74,393"
1,Wind,1,1993,1,0,0,"897,812"
6,Winter Weather,1,1993,1,0,0,"541,395"
1,Winter Weather,1,1993,1,0,0,"587,592"
5,Wind/ Winter Weather,1,1993,1,0,0,"742,983"
4,Wind/ Winter Weather,1,1993,1,0,0,"1,070,201"
3,Wind/ Winter Weather,1,1993,1,0,0,"1,019,574"
2,Wind/ Winter Weather,1,1993,1,0,3,"130,098,949"
1,Lightning,1,1993,1,0,0,"8,688"
6,Wind,1,1993,1,0,0,"5,640"
4,Wind,1,1993,1,0,0,"5,433"
3,Wind,1,1993,1,0,0,"4,976"
1,Severe Storm/Thunder Storm,1,1993,1,0,0,"75,582"
1,Severe Storm/Thunder Storm/ Wind,2,1991,1,0,0,722
6,Lightning,2,1991,1,0,0,"444,482"
1,Tornado,1,1994,1,0,0,"4,041"
3,Flooding,2,1991,1,0,0,"5,905,504"
1,Lightning/ Severe Storm/Thunder Storm/ Wind,2,1991,1,0,0,"75,732"
3,Lightning,2,1991,1,0,0,"70,707"
1,Flooding,2,1991,1,0,0,"86,147"
1,Flooding/ Lightning,2,1991,1,0,0,"79,981"
3,Flooding,4,1994,1,0,0,"16,630"
4,Lightning,3,1991,1,0,0,"31,228"
5,Lightning,3,1991,1,0,0,"293,553"
5,Tornado,2,1993,1,0,0,"8,007"
1,Severe Storm/Thunder Storm,2,1993,1,0,0,"76,359"
4,Severe Storm/Thunder Storm,2,1991,1,0,0,"77,064"
1,Lightning/ Severe Storm/Thunder Storm/ Wind,2,1991,1,0,0,"79,347"
1,Flooding,2,1991,1,0,0,"7,277"
1,Hail/ Severe Storm/Thunder Storm/ Wind,3,1993,1,0,0,802
1,Lightning/ Severe Storm/Thunder Storm/ Wind,3,1993,1,0,0,"79,862"
1,Lightning/ Severe Storm/Thunder Storm/ Wind,3,1993,1,0,0,742
1,Lightning/ Severe Storm/Thunder Storm/ Wind,3,1993,1,0,11,"7,786"
2,Lightning,3,1991,1,0,0,"324,997"
2,Flooding,3,1991,1,0,0,"75,725"
1,Lightning,2,1994,1,10,0,0
5,Lightning,3,1991,1,0,0,"17,326"
1,Severe Storm/Thunder Storm,3,1992,1,0,0,766
2,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,3,1992,1,0,0,"75,415"
2,Flooding,2,1993,1,0,0,"2,831,951"
6,Flooding,4,1990,1,0,0,"841,582"
4,Severe Storm/Thunder Storm,4,1990,1,0,0,"739,495"
6,Flooding,4,1990,21,0,0,"4,339,585"
4,Flooding,4,1990,21,0,0,"4,679,357"
5,Flooding,4,1990,21,0,0,"4,305,779"
1,Severe Storm/Thunder Storm,3,1992,1,0,0,"8,363"
1,Severe Storm/Thunder Storm,3,1992,1,0,0,"73,236"
1,Severe Storm/Thunder Storm,3,1992,1,0,0,"84,277"
2,Lightning,3,1993,1,0,0,"7,523"
3,Severe Storm/Thunder Storm/ Wind,2,1994,1,0,0,"3,952"
6,Drought/ Heat,3,1993,31,0,0,0
1,Drought/ Heat,3,1993,31,0,0,0
2,Drought/ Heat,3,1993,31,0,0,0
4,Drought/ Heat,3,1993,31,0,0,0
3,Drought/ Heat,3,1993,31,0,0,0
5,Drought/ Heat,3,1993,31,0,0,0
1,Severe Storm/Thunder Storm,2,1994,1,0,0,"76,097"
2,Severe Storm/Thunder Storm,2,1994,1,0,0,"78,839"
1,Severe Storm/Thunder Storm,2,1994,1,0,0,"72,855"
1,Severe Storm/Thunder Storm,2,1994,1,0,0,"7,253"
1,Lightning,3,1994,1,0,11,0
4,Lightning,3,1994,1,0,0,"74,987"
4,Tornado,3,1994,1,0,0,"835,875"
5,Severe Storm/Thunder Storm,3,1994,1,0,0,"810,592"
2,Severe Storm/Thunder Storm,3,1994,1,0,0,"1,192,347"
4,Severe Storm/Thunder Storm,3,1994,1,0,0,"83,809"
1,Hail/ Severe Storm/Thunder Storm/ Wind,3,1994,1,0,0,"85,458"
1,Hail/ Wind,3,1994,1,0,0,"8,014"
5,Severe Storm/Thunder Storm,1,1995,1,0,0,"1,589,638"
2,Severe Storm/Thunder Storm,1,1995,1,0,0,"83,785"
1,Severe Storm/Thunder Storm,1,1995,1,0,0,"33,891"
1,Severe Storm/Thunder Storm,1,1995,1,0,0,"16,015"
1,Heat,3,1995,1,12,0,0
1,Flooding,3,1995,1,0,0,"33,346,267"
1,Severe Storm/Thunder Storm,2,1995,1,0,0,"758,280"
2,Severe Storm/Thunder Storm,2,1995,1,0,0,"76,890"
2,Lightning,2,1995,1,0,10,0
1,Severe Storm/Thunder Storm/ Wind,1,1996,1,12,36,"1,618,489"
1,Severe Storm/Thunder Storm/ Wind,1,1996,1,0,0,"851,886"
2,Hurricane/Tropical Storm,3,1996,1,0,0,"12,367,096"
4,Tornado,3,1994,1,0,0,"82,398"
1,Hail/ Severe Storm/Thunder Storm/ Wind,3,1994,1,0,0,"86,607"
3,Severe Storm/Thunder Storm,3,1994,1,0,0,"74,242"
2,Lightning,2,2010,1,0,0,"216,831"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"60,884"
6,Severe Storm/Thunder Storm - Wind,2,2013,1,0,0,"69,691"
3,Flooding,2,2013,1,0,0,"16,097"
3,Flooding,3,2013,1,0,0,"29,237"
2,Severe Storm/Thunder Storm - Wind,4,2013,1,0,0,"102,797"
2,Severe Storm/Thunder Storm - Wind,4,2013,1,0,0,"16,578"
2,Wind,1,2013,1,0,0,"16,923"
2,Wildfire,1,2013,1,0,0,"177,745,305"
3,Flooding,2,2013,3,0,0,"44,712"
4,Flooding,2,2013,1,0,0,"14,791"
4,Flooding,2,2013,1,0,0,"33,523"
3,Severe Storm/Thunder Storm - Wind,2,2013,1,0,0,"7,750"
5,Severe Storm/Thunder Storm - Wind,2,2013,1,0,0,"57,536"
4,Severe Storm/Thunder Storm - Wind,2,2013,1,0,0,"29,766"
5,Severe Storm/Thunder Storm - Wind,2,2013,1,0,0,"98,906"
6,Severe Storm/Thunder Storm - Wind,2,2013,1,0,0,"52,069"
4,Flooding,3,2013,1,0,0,"138,812"
4,Tornado,2,2013,1,0,0,"4,881,972"
3,Severe Storm/Thunder Storm,3,2013,1,0,0,"33,644"
3,Severe Storm/Thunder Storm - Wind,3,2013,1,0,0,"13,384,699"
2,Tornado,2,2013,1,0,0,"224,773"
2,Tornado,2,2013,1,0,0,"581,895"
1,Flooding,2,2013,1,0,0,"429,192"
2,Severe Storm/Thunder Storm - Wind,3,2013,1,0,0,"29,037"
2,Severe Storm/Thunder Storm - Wind,3,2013,1,0,0,"14,472"
2,Severe Storm/Thunder Storm - Wind,3,2013,1,0,0,"36,675"
2,Coastal,3,2013,1,12,0,0
2,Coastal,3,2013,1,22,0,0
1,Winter Weather,1,1996,1,0,0,"122,945"
1,Winter Weather,1,1996,1,0,0,"106,675"
1,Wind,1,1996,1,0,0,"26,124"
1,Hail,2,1993,1,0,0,"7,699"
1,Lightning,3,1994,1,0,11,0
3,Lightning,3,1994,1,0,0,"75,035"
1,Hail/ Lightning,3,1994,1,0,12,0
5,Flooding,3,1994,1,0,0,"72,300"
1,Flooding,3,1994,1,0,0,"81,122"
1,Winter Weather,1,1994,1,0,0,"410,189"
2,Hurricane/Tropical Storm,4,1985,1,0,0,"72,094"
6,Winter Weather,4,1985,1,0,0,"1,620"
1,Winter Weather,4,1985,1,0,0,"1,764"
2,Winter Weather,4,1985,1,0,0,"1,806"
4,Winter Weather,4,1985,1,0,0,"1,783"
3,Winter Weather,4,1985,1,0,0,"1,869"
5,Winter Weather,4,1985,1,0,0,"1,649"
1,Winter Weather,1,1996,1,0,0,0
1,Winter Weather,4,1992,1,0,0,"98,566"
6,Winter Weather,4,1992,2,0,0,"279,020"
1,Winter Weather,4,1992,2,0,0,"271,547"
5,Winter Weather,4,1992,2,0,0,"301,467"
2,Hurricane/Tropical Storm,3,1998,1,0,0,"55,436,663"
