Year,Quarter,Region,Low Emissions,Medium Emissions,High Emissions,Very High Emissions,,,,
2126,4,1,"$4,836,724.26","$6,949,277.37","$14,728,279.67","$58,939,904.63",,,,
2126,4,2,"$6,601,780.36","$8,913,270.88","$18,395,473.40","$75,887,857.74",,,,
2126,4,3,"$3,993,300.96","$5,743,645.53","$12,237,202.64","$49,704,023.43",,,,
2126,4,4,"$1,062,295.23","$1,425,103.86","$2,970,669.12","$12,283,825.64",,,,
2126,4,5,"$832,152.59","$1,259,085.45","$2,692,556.54","$11,091,330.70",,,,
2126,4,6,"$774,462.14","$1,179,456.99","$2,749,886.32","$10,042,161.72",,,,
2127,1,1,"$2,338,413.82","$3,461,539.53","$7,069,310.88","$29,703,735.07",,,,
2127,1,2,"$6,724,910.86","$9,473,812.59","$16,970,613.43","$75,043,122.87",,,,
2127,1,3,"$332,758.65","$462,127.33","$925,136.69","$4,111,965.93",,,,
2127,1,4,"$372,593.89","$485,309.14","$1,015,001.88","$4,522,725.93",,,,
2127,1,5,"$4,602,550.97","$5,357,916.37","$15,206,939.66","$61,363,705.27",,,,
2127,1,6,"$6,709,009.46","$9,847,713.23","$19,844,112.18","$78,444,480.38",,,,
2127,2,1,"$2,183,422.23","$3,093,201.94","$6,619,068.39","$27,300,093.58",,,,
2127,2,2,"$10,051,331.28","$10,228,327.09","$25,114,123.05","$106,261,892.24",,,,
2127,2,3,"$1,055,215.85","$1,461,927.49","$3,162,565.00","$12,901,279.81",,,,
2127,2,4,"$738,961.21","$1,069,490.24","$2,350,231.10","$9,433,044.46",,,,
2127,2,5,"$8,538,859.45","$8,964,662.67","$16,107,686.09","$88,939,517.72",,,,
2127,2,6,"$7,091,349.24","$11,198,677.59","$26,147,655.33","$99,824,349.56",,,,
2127,3,1,"$116,386,122.09","$170,283,639.56","$416,813,538.55","$1,722,456,896.07",,,,
2127,3,2,"$80,646,502.44","$98,895,462.82","$236,445,124.46","$861,321,161.47",,,,
2127,3,3,"$31,920,373.87","$46,082,733.52","$125,769,131.19","$508,281,554.09",,,,
2127,3,4,"$36,360,887.00","$73,412,340.53","$141,243,387.99","$578,642,700.55",,,,
2127,3,5,"$58,199,213.48","$91,725,208.53","$182,271,141.14","$738,035,359.51",,,,
2127,3,6,"$80,680,621.20","$95,635,897.81","$233,909,803.40","$950,967,356.85",,,,
2127,4,1,"$4,846,644.94","$6,944,761.35","$14,459,338.02","$59,541,628.47",,,,
2127,4,2,"$5,855,103.66","$8,479,297.59","$18,828,347.46","$75,781,026.58",,,,
2127,4,3,"$4,253,214.09","$5,334,854.44","$12,140,785.90","$50,054,806.57",,,,
2127,4,4,"$982,332.87","$1,524,565.01","$3,065,426.27","$12,912,780.20",,,,
2127,4,5,"$792,274.59","$1,133,934.61","$2,552,024.73","$10,781,747.88",,,,
2127,4,6,"$820,509.33","$1,196,127.02","$2,568,546.88","$10,287,585.31",,,,
2128,1,1,"$2,153,783.58","$3,318,849.81","$7,173,055.63","$30,054,416.35",,,,
2128,1,2,"$5,715,458.39","$8,412,850.99","$18,614,453.77","$81,680,092.88",,,,
2128,1,3,"$315,417.84","$422,241.20","$962,228.93","$4,111,901.21",,,,
2128,1,4,"$358,103.08","$494,795.09","$1,083,886.83","$4,548,720.43",,,,
2128,1,5,"$3,267,981.53","$7,021,699.71","$14,936,536.34","$57,478,419.38",,,,
2128,1,6,"$5,235,347.00","$11,053,759.10","$17,320,242.67","$78,673,294.31",,,,
2128,2,1,"$2,197,139.47","$3,241,986.40","$6,742,930.48","$28,242,653.14",,,,
2128,2,2,"$9,827,607.40","$11,790,463.82","$28,724,092.06","$106,309,014.96",,,,
2128,2,3,"$1,064,877.75","$1,436,874.74","$3,176,521.41","$13,061,633.47",,,,
2128,2,4,"$743,915.92","$1,067,247.32","$2,298,321.59","$9,753,083.60",,,,
2128,2,5,"$6,004,794.74","$9,354,875.13","$19,611,331.25","$73,808,142.53",,,,
2128,2,6,"$7,575,896.65","$11,298,784.16","$24,527,970.59","$107,603,331.66",,,,
2128,3,1,"$151,223,199.02","$180,927,023.81","$422,154,086.99","$1,608,069,635.77",,,,
2128,3,2,"$71,217,391.18","$78,833,208.59","$233,097,762.63","$917,808,898.61",,,,
2128,3,3,"$24,648,183.35","$64,934,484.00","$115,134,840.58","$476,039,446.98",,,,
2128,3,4,"$39,665,548.71","$72,902,270.55","$166,891,133.34","$649,066,568.23",,,,
2128,3,5,"$74,179,193.80","$76,457,580.52","$166,374,312.11","$776,183,000.75",,,,
2128,3,6,"$94,982,224.62","$136,969,923.70","$238,652,376.93","$939,447,918.50",,,,
2128,4,1,"$4,829,412.49","$6,501,257.01","$14,805,446.22","$61,751,788.08",,,,
2128,4,2,"$6,535,873.16","$8,605,545.05","$18,736,756.20","$77,975,092.79",,,,
2128,4,3,"$3,650,943.81","$5,149,738.23","$12,150,993.52","$51,747,035.70",,,,
2128,4,4,"$1,035,429.46","$1,547,837.81","$3,087,299.20","$13,150,259.78",,,,
2128,4,5,"$897,346.42","$1,074,956.11","$2,674,330.52","$11,311,641.53",,,,
2128,4,6,"$886,425.92","$1,265,122.97","$2,538,691.13","$10,484,546.71",,,,
2129,1,1,"$2,201,559.25","$3,290,376.89","$7,419,761.76","$30,410,419.80",,,,
2129,1,2,"$6,792,304.28","$8,357,217.35","$19,804,223.09","$78,990,848.52",,,,
2129,1,3,"$314,296.84","$419,024.72","$973,376.26","$4,149,175.19",,,,
2129,1,4,"$367,349.48","$500,254.20","$1,104,725.85","$4,720,536.55",,,,
2129,1,5,"$4,766,259.90","$6,882,624.77","$16,589,672.56","$60,010,286.59",,,,
2129,1,6,"$6,020,177.90","$9,469,169.01","$18,228,064.63","$77,746,457.48",,,,
2129,2,1,"$2,262,927.57","$3,074,657.61","$6,914,076.56","$28,221,717.19",,,,
2129,2,2,"$7,668,156.23","$11,916,328.60","$25,370,609.07","$101,661,304.65",,,,
2129,2,3,"$1,073,645.37","$1,472,162.18","$3,181,360.70","$13,313,976.31",,,,
2129,2,4,"$782,389.98","$1,042,549.47","$2,371,419.16","$9,724,401.68",,,,
2129,2,5,"$6,486,363.11","$9,064,525.09","$17,828,919.46","$80,110,347.58",,,,
2129,2,6,"$7,238,346.03","$9,144,424.85","$23,542,033.62","$100,030,030.30",,,,
2129,3,1,"$104,577,666.59","$186,052,140.88","$321,106,088.00","$1,624,554,922.80",,,,
2129,3,2,"$78,955,659.21","$104,618,517.66","$235,571,581.17","$1,017,560,158.29",,,,
2129,3,3,"$40,254,239.65","$55,944,322.65","$121,219,021.73","$489,553,391.75",,,,
2129,3,4,"$49,393,606.92","$63,068,086.06","$180,500,673.24","$602,685,048.27",,,,
2129,3,5,"$64,676,321.75","$94,167,534.36","$188,336,206.60","$797,994,662.51",,,,
2129,3,6,"$83,393,200.06","$94,408,976.39","$222,082,657.86","$1,047,380,765.57",,,,
2129,4,1,"$4,849,429.68","$6,683,833.17","$15,160,351.42","$63,549,660.47",,,,
2129,4,2,"$5,713,035.54","$8,316,295.93","$18,843,153.61","$78,286,035.18",,,,
2129,4,3,"$4,064,390.60","$5,848,920.69","$12,113,965.80","$50,724,987.50",,,,
2129,4,4,"$1,070,462.75","$1,313,358.27","$3,238,177.53","$13,378,035.81",,,,
2129,4,5,"$866,897.08","$1,183,824.67","$2,599,468.09","$11,156,097.19",,,,
2129,4,6,"$879,224.80","$1,075,601.01","$2,548,951.58","$10,885,909.14",,,,
2130,1,1,"$2,381,195.51","$3,118,730.81","$7,443,454.69","$30,629,542.71",,,,
2130,1,2,"$5,431,020.04","$8,033,261.84","$19,203,611.33","$81,430,277.46",,,,
2130,1,3,"$332,230.12","$439,922.29","$982,501.98","$4,205,037.50",,,,
2130,1,4,"$337,191.59","$526,913.71","$1,066,494.61","$4,698,559.89",,,,
2130,1,5,"$3,454,012.46","$6,432,350.16","$14,407,439.29","$62,645,585.59",,,,
2130,1,6,"$5,648,307.90","$9,854,608.18","$18,833,005.32","$79,370,560.24",,,,
2130,2,1,"$2,191,982.32","$3,174,702.41","$6,916,930.83","$29,141,969.45",,,,
2130,2,2,"$7,935,631.11","$12,524,527.27","$22,510,872.79","$106,466,294.33",,,,
2130,2,3,"$1,054,460.57","$1,442,242.98","$3,199,904.02","$13,532,642.49",,,,
2130,2,4,"$776,435.21","$1,097,673.62","$2,356,147.75","$10,087,529.55",,,,
2130,2,5,"$6,650,688.92","$9,630,955.76","$21,122,011.88","$79,123,407.82",,,,
2130,2,6,"$7,658,874.07","$10,775,156.22","$20,725,570.90","$107,858,092.23",,,,
2130,3,1,"$112,191,138.34","$267,159,072.37","$461,733,943.40","$1,858,938,194.96",,,,
2130,3,2,"$78,328,230.65","$99,350,625.52","$225,729,825.67","$936,151,838.76",,,,
2130,3,3,"$39,913,258.45","$38,468,934.58","$119,896,007.02","$535,018,495.19",,,,
2130,3,4,"$34,497,612.02","$62,080,177.39","$147,562,736.13","$618,508,899.95",,,,
2130,3,5,"$75,447,739.00","$92,344,585.99","$200,615,474.69","$815,443,288.85",,,,
2130,3,6,"$95,449,105.75","$136,735,124.32","$275,234,676.97","$933,240,169.82",,,,
2130,4,1,"$4,849,054.18","$6,551,329.77","$14,463,741.07","$64,292,213.59",,,,
2130,4,2,"$6,531,855.31","$8,711,222.55","$19,461,403.50","$82,610,731.07",,,,
2130,4,3,"$4,146,534.78","$5,462,594.91","$12,881,923.15","$53,327,221.93",,,,
2130,4,4,"$1,025,959.18","$1,477,680.37","$3,233,101.32","$13,462,182.85",,,,
2130,4,5,"$848,383.59","$1,280,302.92","$2,771,130.21","$11,175,927.13",,,,
2130,4,6,"$789,261.49","$1,083,473.83","$2,715,369.29","$11,012,669.64",,,,
2131,1,1,"$2,193,315.82","$3,360,336.05","$7,350,172.03","$31,376,673.58",,,,
2131,1,2,"$6,574,028.82","$9,062,497.91","$19,335,176.64","$78,196,303.41",,,,
2131,1,3,"$311,139.19","$441,362.77","$1,008,082.96","$4,283,865.23",,,,
2131,1,4,"$316,382.90","$530,518.36","$1,154,204.89","$4,690,220.06",,,,
2131,1,5,"$4,052,071.23","$6,811,725.30","$13,402,658.44","$61,088,126.17",,,,
2131,1,6,"$5,930,595.31","$8,174,203.24","$18,061,319.47","$86,316,175.91",,,,
2131,2,1,"$2,201,192.24","$3,102,966.31","$6,897,521.00","$29,443,382.34",,,,
2131,2,2,"$8,505,857.64","$9,770,642.39","$27,561,446.78","$109,967,888.65",,,,
2131,2,3,"$1,036,772.81","$1,494,416.02","$3,171,446.53","$13,745,443.41",,,,
2131,2,4,"$733,984.14","$1,056,496.98","$2,461,525.12","$10,295,923.59",,,,
2131,2,5,"$6,762,200.60","$8,820,561.60","$18,974,058.05","$79,042,050.22",,,,
2131,2,6,"$7,318,242.45","$9,433,685.95","$20,978,888.83","$104,151,152.28",,,,
2131,3,1,"$135,874,225.44","$201,294,930.86","$418,596,870.14","$1,838,117,115.09",,,,
2131,3,2,"$90,327,867.38","$83,738,608.98","$282,263,830.56","$1,053,753,223.09",,,,
2131,3,3,"$35,497,904.92","$41,440,437.82","$107,825,618.84","$487,363,077.02",,,,
2131,3,4,"$52,928,021.52","$64,819,244.54","$194,918,697.78","$632,883,275.59",,,,
2131,3,5,"$46,392,961.96","$85,243,816.76","$185,390,934.32","$783,344,819.93",,,,
2131,3,6,"$79,697,609.96","$146,465,546.58","$213,887,942.25","$1,056,176,476.28",,,,
2131,4,1,"$4,579,332.86","$6,603,536.97","$15,205,018.17","$64,922,828.70",,,,
2131,4,2,"$6,363,248.25","$8,001,359.24","$18,561,765.84","$81,847,437.92",,,,
2131,4,3,"$3,887,709.98","$5,170,359.98","$12,155,379.49","$53,814,063.69",,,,
2131,4,4,"$979,261.86","$1,438,063.64","$3,243,414.65","$13,750,518.46",,,,
2131,4,5,"$816,827.67","$1,257,411.42","$2,599,784.40","$11,980,364.29",,,,
2131,4,6,"$989,117.75","$1,174,972.17","$2,659,422.04","$11,192,835.64",,,,
2132,1,1,"$2,208,159.51","$3,129,871.50","$7,705,092.26","$32,129,071.88",,,,
2132,1,2,"$5,437,724.42","$6,911,449.08","$18,013,172.52","$79,646,792.45",,,,
2132,1,3,"$296,428.12","$445,153.23","$1,029,672.16","$4,337,715.54",,,,
2132,1,4,"$380,966.48","$501,140.10","$1,144,090.09","$4,758,450.29",,,,
2132,1,5,"$6,387,520.47","$7,791,701.18","$15,875,942.00","$66,506,762.36",,,,
2132,1,6,"$7,990,695.48","$6,960,517.64","$21,042,244.93","$82,371,984.66",,,,
2132,2,1,"$2,111,595.89","$2,980,308.92","$7,121,976.35","$29,884,361.07",,,,
2132,2,2,"$9,426,060.17","$13,870,481.46","$24,379,719.88","$105,875,976.02",,,,
2132,2,3,"$1,058,036.97","$1,448,373.07","$3,258,114.46","$13,965,498.08",,,,
2132,2,4,"$770,727.27","$1,065,551.41","$2,357,900.37","$10,371,157.32",,,,
2132,2,5,"$5,960,320.06","$8,819,155.21","$21,057,299.03","$81,549,113.68",,,,
2132,2,6,"$7,303,397.53","$12,992,884.07","$24,019,538.92","$109,266,469.37",,,,
2132,3,1,"$141,494,047.15","$172,594,699.32","$421,025,806.51","$1,868,702,788.34",,,,
2132,3,2,"$93,273,461.88","$89,726,987.04","$236,713,084.97","$1,010,184,558.20",,,,
2132,3,3,"$31,873,658.51","$59,093,202.43","$96,225,636.73","$512,779,559.38",,,,
2132,3,4,"$53,025,531.01","$71,565,162.79","$138,499,127.06","$619,010,660.24",,,,
2132,3,5,"$59,079,705.97","$86,903,450.59","$215,127,359.02","$808,513,783.83",,,,
2132,3,6,"$70,981,145.27","$102,412,639.97","$287,699,284.03","$1,006,900,234.37",,,,
2132,4,1,"$5,014,983.11","$6,906,069.67","$15,883,639.01","$66,136,083.78",,,,
2132,4,2,"$5,706,000.72","$8,707,062.85","$19,662,333.85","$83,129,919.02",,,,
2132,4,3,"$3,859,966.27","$5,623,721.42","$12,940,274.58","$54,230,296.63",,,,
2132,4,4,"$1,058,656.28","$1,432,360.27","$3,280,323.23","$14,025,304.35",,,,
2132,4,5,"$866,973.29","$1,308,407.87","$2,785,884.06","$11,986,296.12",,,,
2132,4,6,"$855,714.22","$1,055,734.32","$2,587,498.18","$11,510,289.90",,,,
2133,1,1,"$2,410,243.07","$3,277,098.80","$7,456,261.31","$32,305,887.41",,,,
2133,1,2,"$8,092,195.05","$8,590,571.68","$19,046,529.24","$84,317,877.84",,,,
2133,1,3,"$309,600.67","$424,252.76","$967,208.61","$4,398,175.21",,,,
2133,1,4,"$346,802.08","$520,919.19","$1,159,833.05","$4,947,643.78",,,,
2133,1,5,"$4,043,672.20","$6,388,421.78","$16,199,306.71","$61,310,028.24",,,,
2133,1,6,"$5,562,496.16","$8,880,143.48","$22,556,361.84","$78,371,030.64",,,,
2133,2,1,"$2,330,752.13","$3,122,787.68","$6,938,605.34","$30,154,834.19",,,,
2133,2,2,"$9,111,271.41","$11,896,361.44","$29,818,506.28","$113,497,004.77",,,,
2133,2,3,"$1,058,559.73","$1,458,885.20","$3,237,027.99","$14,265,277.58",,,,
2133,2,4,"$800,168.56","$1,033,233.92","$2,423,394.98","$10,387,960.79",,,,
2133,2,5,"$6,383,613.01","$10,001,873.75","$20,871,779.82","$91,334,803.07",,,,
2133,2,6,"$7,414,269.23","$8,139,295.09","$25,954,608.78","$113,374,817.30",,,,
2133,3,1,"$111,425,005.03","$182,696,302.79","$440,888,847.18","$1,879,923,412.50",,,,
2133,3,2,"$73,426,881.04","$118,040,173.76","$242,147,244.11","$942,257,973.86",,,,
2133,3,3,"$51,314,417.46","$47,168,797.80","$121,812,931.17","$499,362,589.20",,,,
2133,3,4,"$48,258,708.41","$61,647,812.01","$142,608,765.82","$686,531,823.55",,,,
2133,3,5,"$51,300,126.54","$88,143,974.16","$178,548,484.89","$846,628,879.00",,,,
2133,3,6,"$78,813,522.63","$121,950,868.95","$252,945,427.08","$1,102,266,884.57",,,,
2133,4,1,"$4,878,316.36","$6,726,452.96","$14,817,656.80","$66,668,526.96",,,,
2133,4,2,"$5,692,540.05","$8,628,493.57","$19,317,455.55","$86,917,282.35",,,,
2133,4,3,"$4,110,918.06","$5,445,310.68","$13,098,772.65","$54,588,781.69",,,,
2133,4,4,"$1,016,636.63","$1,389,566.47","$3,236,301.27","$14,023,187.36",,,,
2133,4,5,"$939,457.47","$1,186,955.78","$2,787,371.68","$11,887,498.30",,,,
2133,4,6,"$898,145.86","$1,002,968.96","$2,690,062.51","$12,019,601.68",,,,
2134,1,1,"$2,216,961.52","$3,210,852.71","$7,384,022.81","$32,909,266.81",,,,
2134,1,2,"$6,405,993.95","$8,135,542.32","$17,122,335.56","$84,383,519.78",,,,
2134,1,3,"$310,475.91","$427,363.36","$992,312.17","$4,533,651.00",,,,
2134,1,4,"$342,638.15","$503,491.08","$1,134,570.24","$5,084,530.20",,,,
2134,1,5,"$4,424,363.79","$5,720,983.08","$15,580,621.74","$68,305,195.76",,,,
2134,1,6,"$6,358,887.50","$9,794,853.93","$19,044,587.63","$85,753,044.37",,,,
2134,2,1,"$2,170,384.39","$3,014,430.45","$7,086,163.21","$30,476,468.44",,,,
2134,2,2,"$7,404,328.19","$11,416,348.01","$27,566,399.21","$110,904,685.06",,,,
2134,2,3,"$1,017,518.60","$1,434,165.53","$3,321,022.98","$14,499,770.27",,,,
2134,2,4,"$717,151.72","$1,097,136.25","$2,443,640.41","$10,671,419.21",,,,
2134,2,5,"$6,372,469.92","$8,777,389.82","$20,334,113.96","$85,667,806.22",,,,
2134,2,6,"$7,224,462.52","$10,291,026.44","$23,394,297.09","$102,466,936.35",,,,
2134,3,1,"$103,398,565.90","$243,319,497.20","$403,040,393.28","$1,844,362,378.04",,,,
2134,3,2,"$64,506,453.33","$130,801,553.81","$242,274,985.18","$1,038,629,608.62",,,,
2134,3,3,"$31,280,123.90","$61,423,549.79","$95,870,609.47","$520,746,608.87",,,,
2134,3,4,"$53,871,575.88","$61,342,334.56","$156,792,129.38","$694,328,914.04",,,,
2134,3,5,"$61,963,322.81","$64,957,301.44","$198,255,962.55","$878,381,826.27",,,,
2134,3,6,"$84,710,425.24","$106,719,406.50","$260,903,411.20","$1,092,603,890.17",,,,
2134,4,1,"$5,044,343.10","$6,785,618.30","$15,001,315.62","$68,141,300.76",,,,
2134,4,2,"$5,878,108.79","$9,058,016.77","$18,911,491.10","$86,926,801.59",,,,
2134,4,3,"$3,667,201.32","$5,537,221.31","$13,102,394.78","$56,673,527.87",,,,
2134,4,4,"$1,059,818.72","$1,380,816.19","$3,284,576.09","$14,390,019.53",,,,
2134,4,5,"$840,866.29","$1,229,941.91","$2,766,005.49","$12,039,083.27",,,,
2134,4,6,"$770,657.09","$1,141,757.00","$2,619,662.65","$11,743,354.29",,,,
2135,1,1,"$2,218,152.59","$3,372,744.05","$7,314,959.78","$33,574,623.20",,,,
2135,1,2,"$5,927,996.74","$7,764,561.21","$18,145,769.20","$83,450,244.13",,,,
2135,1,3,"$312,800.67","$439,173.71","$1,043,861.92","$4,580,478.74",,,,
2135,1,4,"$356,757.81","$522,163.38","$1,209,460.52","$5,100,927.22",,,,
2135,1,5,"$4,645,009.20","$6,675,558.44","$13,371,839.33","$67,861,188.79",,,,
2135,1,6,"$6,508,230.25","$8,496,517.72","$19,777,930.98","$89,343,565.85",,,,
2135,2,1,"$2,113,010.92","$3,165,646.22","$7,133,085.38","$31,536,966.75",,,,
2135,2,2,"$10,314,543.86","$10,112,087.30","$25,956,140.75","$122,973,814.55",,,,
2135,2,3,"$1,038,702.32","$1,447,624.00","$3,318,763.90","$14,713,572.59",,,,
2135,2,4,"$728,991.10","$1,021,421.77","$2,443,200.41","$10,987,172.28",,,,
2135,2,5,"$4,322,191.11","$10,468,111.46","$18,727,683.74","$97,541,929.20",,,,
2135,2,6,"$6,884,180.07","$10,231,121.03","$26,406,849.27","$119,300,866.65",,,,
2135,3,1,"$126,703,236.26","$251,251,211.99","$467,874,136.15","$2,054,658,982.71",,,,
2135,3,2,"$54,960,793.50","$100,204,571.80","$230,822,214.50","$1,033,576,559.93",,,,
2135,3,3,"$41,788,742.13","$43,355,220.14","$120,693,384.70","$556,249,771.75",,,,
2135,3,4,"$40,894,730.56","$77,151,289.81","$159,695,874.29","$676,071,491.47",,,,
2135,3,5,"$64,908,381.51","$80,472,498.55","$205,931,345.02","$947,333,389.12",,,,
2135,3,6,"$55,083,579.70","$104,217,226.46","$250,619,303.18","$1,183,116,067.15",,,,
2135,4,1,"$4,933,199.66","$6,799,834.62","$15,307,823.61","$70,999,633.73",,,,
2135,4,2,"$6,260,089.32","$7,923,165.99","$19,361,201.48","$86,844,410.73",,,,
2135,4,3,"$3,971,842.91","$5,357,861.25","$12,759,006.46","$57,834,046.34",,,,
2135,4,4,"$1,029,295.43","$1,468,502.44","$3,313,494.72","$14,462,075.11",,,,
2135,4,5,"$1,000,937.83","$1,188,699.28","$2,868,677.22","$12,073,656.63",,,,
2135,4,6,"$844,830.11","$1,180,217.50","$2,956,800.20","$12,175,670.90",,,,
2136,1,1,"$2,453,680.42","$3,174,540.42","$7,711,818.22","$34,399,160.35",,,,
2136,1,2,"$6,948,005.68","$8,291,844.35","$16,450,092.14","$85,630,653.32",,,,
2136,1,3,"$293,300.75","$464,562.35","$1,028,195.97","$4,592,142.99",,,,
2136,1,4,"$375,837.31","$462,881.47","$1,118,593.41","$5,211,595.47",,,,
2136,1,5,"$5,793,151.60","$8,950,553.10","$16,232,319.59","$68,913,358.89",,,,
2136,1,6,"$5,677,754.46","$7,364,432.88","$22,208,825.65","$99,572,200.45",,,,
2136,2,1,"$2,091,603.78","$2,940,785.81","$6,980,239.38","$32,173,005.37",,,,
2136,2,2,"$6,036,790.44","$11,222,389.98","$26,236,531.77","$115,789,630.33",,,,
2136,2,3,"$1,027,742.43","$1,405,884.35","$3,358,680.31","$14,929,772.87",,,,
2136,2,4,"$758,951.13","$1,058,516.99","$2,447,319.51","$11,261,002.19",,,,
2136,2,5,"$7,361,351.20","$8,473,155.93","$24,291,299.28","$97,487,533.62",,,,
2136,2,6,"$8,100,258.43","$9,887,058.27","$26,416,425.14","$120,646,879.11",,,,
2136,3,1,"$158,418,415.09","$198,239,189.00","$430,821,613.69","$2,041,707,408.93",,,,
2136,3,2,"$63,494,106.84","$96,768,684.67","$187,133,391.16","$1,100,873,579.69",,,,
2136,3,3,"$30,869,295.69","$42,955,067.47","$115,523,314.12","$568,629,603.12",,,,
2136,3,4,"$44,335,898.35","$69,218,921.40","$156,509,616.06","$692,019,177.40",,,,
2136,3,5,"$59,279,407.22","$98,475,569.67","$207,124,913.88","$923,224,399.82",,,,
2136,3,6,"$65,175,541.80","$120,283,716.41","$245,507,508.08","$1,125,641,409.13",,,,
2136,4,1,"$4,360,536.57","$6,697,353.70","$15,599,690.53","$70,225,867.32",,,,
2136,4,2,"$6,217,878.06","$7,920,138.55","$20,123,727.92","$90,702,197.64",,,,
2136,4,3,"$4,180,453.84","$5,517,533.35","$13,444,681.25","$57,578,187.94",,,,
2136,4,4,"$1,010,664.44","$1,253,554.26","$3,304,772.16","$14,870,543.09",,,,
2136,4,5,"$855,525.61","$1,215,098.83","$2,753,909.13","$12,773,285.35",,,,
2136,4,6,"$877,570.40","$1,205,093.02","$2,784,880.95","$12,015,303.33",,,,
2137,1,1,"$2,322,963.09","$3,459,217.79","$7,421,095.35","$34,946,342.90",,,,
2137,1,2,"$5,982,692.61","$7,781,194.68","$20,167,900.50","$89,429,515.97",,,,
2137,1,3,"$310,349.80","$425,417.83","$1,017,372.56","$4,751,490.97",,,,
2137,1,4,"$380,532.97","$486,897.91","$1,158,411.47","$5,256,543.21",,,,
2137,1,5,"$4,902,383.59","$7,618,139.16","$15,157,039.01","$67,549,524.71",,,,
2137,1,6,"$5,611,951.10","$8,398,103.60","$20,102,174.79","$88,550,645.77",,,,
2137,2,1,"$2,240,402.01","$3,077,438.20","$7,252,177.67","$32,174,550.53",,,,
2137,2,2,"$7,021,522.75","$9,980,161.69","$26,961,770.18","$127,018,731.41",,,,
2137,2,3,"$1,047,489.90","$1,437,738.81","$3,386,186.21","$15,259,083.18",,,,
2137,2,4,"$770,605.87","$1,064,081.23","$2,454,804.62","$11,239,795.14",,,,
2137,2,5,"$6,109,082.74","$8,363,877.86","$21,038,414.61","$93,816,593.93",,,,
2137,2,6,"$7,368,248.14","$11,406,885.47","$25,898,029.96","$123,129,182.58",,,,
2137,3,1,"$138,889,336.43","$170,653,123.90","$387,459,031.58","$2,167,687,828.94",,,,
2137,3,2,"$68,683,199.30","$78,107,072.92","$233,450,196.77","$1,137,908,531.74",,,,
2137,3,3,"$40,792,348.41","$54,544,389.75","$144,825,775.72","$530,150,891.62",,,,
2137,3,4,"$39,972,912.61","$56,289,194.83","$158,792,084.16","$705,278,978.76",,,,
2137,3,5,"$48,637,254.79","$86,110,427.47","$196,570,206.31","$934,279,068.32",,,,
2137,3,6,"$93,302,752.12","$101,626,254.39","$262,660,834.49","$1,246,785,623.20",,,,
2137,4,1,"$4,886,057.37","$7,040,397.33","$15,580,369.43","$73,547,051.04",,,,
2137,4,2,"$5,488,587.25","$8,134,225.86","$19,616,699.42","$89,295,198.38",,,,
2137,4,3,"$4,058,642.17","$5,357,947.59","$12,715,344.47","$60,214,986.44",,,,
2137,4,4,"$1,046,370.73","$1,439,638.98","$3,242,924.28","$15,046,040.24",,,,
2137,4,5,"$946,939.13","$1,251,556.94","$3,004,758.26","$12,868,452.54",,,,
2137,4,6,"$883,677.20","$1,176,899.58","$2,601,163.93","$12,326,534.45",,,,
2138,1,1,"$2,275,996.27","$3,223,495.12","$7,725,379.81","$35,235,377.84",,,,
2138,1,2,"$5,957,300.26","$10,119,218.00","$18,632,524.88","$93,412,928.72",,,,
2138,1,3,"$322,421.13","$381,090.31","$1,024,972.83","$4,903,270.29",,,,
2138,1,4,"$389,035.39","$500,312.34","$1,213,979.63","$5,336,666.75",,,,
2138,1,5,"$3,883,988.10","$5,378,703.30","$13,317,526.81","$64,081,425.30",,,,
2138,1,6,"$7,809,680.34","$8,337,331.29","$20,733,286.13","$90,825,340.38",,,,
2138,2,1,"$2,214,915.20","$2,990,363.01","$7,288,025.84","$32,988,131.57",,,,
2138,2,2,"$7,724,908.88","$12,918,325.02","$31,531,474.11","$133,770,300.84",,,,
2138,2,3,"$1,055,831.62","$1,444,919.38","$3,402,687.30","$15,520,000.95",,,,
2138,2,4,"$716,613.79","$998,349.09","$2,475,349.17","$11,594,544.06",,,,
2138,2,5,"$6,953,336.23","$10,045,929.72","$21,680,552.47","$94,383,269.98",,,,
2138,2,6,"$9,312,843.50","$8,949,650.11","$29,892,984.39","$118,599,963.60",,,,
2138,3,1,"$103,432,444.39","$195,236,688.74","$443,521,750.73","$2,111,226,485.62",,,,
2138,3,2,"$73,316,667.07","$104,806,366.21","$193,988,419.86","$1,171,352,451.32",,,,
2138,3,3,"$43,055,517.34","$49,357,305.80","$107,993,976.85","$582,877,741.50",,,,
2138,3,4,"$36,928,166.48","$66,671,588.77","$166,985,094.45","$682,414,694.13",,,,
2138,3,5,"$52,417,950.83","$70,732,673.61","$206,903,742.38","$955,324,769.25",,,,
2138,3,6,"$75,673,627.17","$94,845,173.55","$248,295,112.66","$1,128,290,358.46",,,,
2138,4,1,"$4,786,965.65","$6,416,931.99","$15,632,611.78","$71,100,322.58",,,,
2138,4,2,"$5,663,364.82","$8,699,065.20","$19,653,657.73","$93,982,849.75",,,,
2138,4,3,"$3,616,907.62","$5,347,166.08","$13,018,617.01","$59,469,394.31",,,,
2138,4,4,"$1,069,353.18","$1,368,485.19","$3,327,395.59","$15,753,415.64",,,,
2138,4,5,"$792,881.43","$1,167,236.98","$2,798,646.66","$13,493,342.38",,,,
