Region,Year,Quarter,Emissions,Hazard Type,Minor Expectation,Medium Expectation,Major Expectation
6,2139,2,Very High,Wind,2.3864,0.4717,0
6,2140,2,Very High,Wind,2.423,0.479,0
6,2141,2,Very High,Wind,2.4627,0.4868,0
6,2142,2,Very High,Wind,2.5024,0.4946,0
6,2143,2,Very High,Wind,2.5421,0.5024,0
6,2144,2,Very High,Wind,2.5818,0.5102,0
6,2145,2,Very High,Wind,2.6215,0.518,0
6,2146,2,Very High,Wind,2.6612,0.5258,0
6,2147,2,Very High,Wind,2.7009,0.5336,0
6,2148,2,Very High,Wind,2.7406,0.5414,0
6,2149,2,Very High,Wind,2.7803,0.5492,0
6,2150,2,Very High,Wind,2.82,0.557,0
1,2020,3,Very High,Wind,0.333,0,0
1,2021,3,Very High,Wind,0.3389,0,0
1,2022,3,Very High,Wind,0.3448,0,0
1,2023,3,Very High,Wind,0.3507,0,0
1,2024,3,Very High,Wind,0.3566,0,0
1,2025,3,Very High,Wind,0.3625,0,0
1,2026,3,Very High,Wind,0.3684,0,0
1,2027,3,Very High,Wind,0.3743,0,0
1,2028,3,Very High,Wind,0.3802,0,0
1,2029,3,Very High,Wind,0.3861,0,0
1,2030,3,Very High,Wind,0.392,0,0
1,2031,3,Very High,Wind,0.4006,0,0
1,2032,3,Very High,Wind,0.4092,0,0
1,2033,3,Very High,Wind,0.4178,0,0
1,2034,3,Very High,Wind,0.4264,0,0
1,2035,3,Very High,Wind,0.435,0,0
1,2036,3,Very High,Wind,0.4436,0,0
1,2037,3,Very High,Wind,0.4522,0,0
1,2038,3,Very High,Wind,0.4608,0,0
1,2039,3,Very High,Wind,0.4694,0,0
1,2040,3,Very High,Wind,0.478,0,0
1,2041,3,Very High,Wind,0.4901,0,0
1,2042,3,Very High,Wind,0.5022,0,0
1,2043,3,Very High,Wind,0.5143,0,0
1,2044,3,Very High,Wind,0.5264,0,0
1,2045,3,Very High,Wind,0.5385,0,0
1,2046,3,Very High,Wind,0.5506,0,0
1,2047,3,Very High,Wind,0.5627,0,0
1,2048,3,Very High,Wind,0.5748,0,0
1,2049,3,Very High,Wind,0.5869,0,0
1,2050,3,Very High,Wind,0.599,0,0
1,2051,3,Very High,Wind,0.6164,0,0
1,2052,3,Very High,Wind,0.6338,0,0
1,2053,3,Very High,Wind,0.6512,0,0
1,2054,3,Very High,Wind,0.6686,0,0
1,2055,3,Very High,Wind,0.686,0,0
1,2056,3,Very High,Wind,0.7034,0,0
1,2057,3,Very High,Wind,0.7208,0,0
1,2058,3,Very High,Wind,0.7382,0,0
1,2059,3,Very High,Wind,0.7556,0,0
1,2060,3,Very High,Wind,0.773,0,0
1,2061,3,Very High,Wind,0.7976,0,0
1,2062,3,Very High,Wind,0.8222,0,0
1,2063,3,Very High,Wind,0.8468,0,0
1,2064,3,Very High,Wind,0.8714,0,0
1,2065,3,Very High,Wind,0.896,0,0
1,2066,3,Very High,Wind,0.9206,0,0
1,2067,3,Very High,Wind,0.9452,0,0
1,2068,3,Very High,Wind,0.9698,0,0
1,2069,3,Very High,Wind,0.9944,0,0
1,2070,3,Very High,Wind,1.019,0,0
1,2071,3,Very High,Wind,1.0526,0,0
1,2072,3,Very High,Wind,1.0862,0,0
1,2073,3,Very High,Wind,1.1198,0,0
1,2074,3,Very High,Wind,1.1534,0,0
1,2075,3,Very High,Wind,1.187,0,0
1,2076,3,Very High,Wind,1.2206,0,0
1,2077,3,Very High,Wind,1.2542,0,0
1,2078,3,Very High,Wind,1.2878,0,0
1,2079,3,Very High,Wind,1.3214,0,0
1,2080,3,Very High,Wind,1.355,0,0
1,2081,3,Very High,Wind,1.3972,0,0
1,2082,3,Very High,Wind,1.4394,0,0
1,2083,3,Very High,Wind,1.4816,0,0
1,2084,3,Very High,Wind,1.5238,0,0
1,2085,3,Very High,Wind,1.566,0,0
1,2086,3,Very High,Wind,1.6082,0,0
1,2087,3,Very High,Wind,1.6504,0,0
1,2088,3,Very High,Wind,1.6926,0,0
1,2089,3,Very High,Wind,1.7348,0,0
1,2090,3,Very High,Wind,1.777,0,0
1,2091,3,Very High,Wind,1.8261,0,0
1,2092,3,Very High,Wind,1.8752,0,0
1,2093,3,Very High,Wind,1.9243,0,0
1,2094,3,Very High,Wind,1.9734,0,0
1,2095,3,Very High,Wind,2.0225,0,0
1,2096,3,Very High,Wind,2.0716,0,0
1,2097,3,Very High,Wind,2.1207,0,0
1,2098,3,Very High,Wind,2.1698,0,0
1,2099,3,Very High,Wind,2.2189,0,0
1,2100,3,Very High,Wind,2.268,0,0
1,2101,3,Very High,Wind,2.3231,0,0
1,2102,3,Very High,Wind,2.3782,0,0
1,2103,3,Very High,Wind,2.4333,0,0
1,2104,3,Very High,Wind,2.4884,0,0
1,2105,3,Very High,Wind,2.5435,0,0
1,2106,3,Very High,Wind,2.5986,0,0
1,2107,3,Very High,Wind,2.6537,0,0
1,2108,3,Very High,Wind,2.7088,0,0
1,2109,3,Very High,Wind,2.7639,0,0
1,2110,3,Very High,Wind,2.819,0,0
1,2111,3,Very High,Wind,2.8802,0,0
1,2112,3,Very High,Wind,2.9414,0,0
1,2113,3,Very High,Wind,3.0026,0,0
1,2114,3,Very High,Wind,3.0638,0,0
1,2115,3,Very High,Wind,3.125,0,0
1,2116,3,Very High,Wind,3.1862,0,0
1,2117,3,Very High,Wind,3.2474,0,0
1,2118,3,Very High,Wind,3.3086,0,0
1,2119,3,Very High,Wind,3.3698,0,0
1,2120,3,Very High,Wind,3.431,0,0
1,2121,3,Very High,Wind,3.4981,0,0
1,2122,3,Very High,Wind,3.5652,0,0
1,2123,3,Very High,Wind,3.6323,0,0
1,2124,3,Very High,Wind,3.6994,0,0
1,2125,3,Very High,Wind,3.7665,0,0
1,2126,3,Very High,Wind,3.8336,0,0
1,2127,3,Very High,Wind,3.9007,0,0
1,2128,3,Very High,Wind,3.9678,0,0
1,2129,3,Very High,Wind,4.0349,0,0
1,2130,3,Very High,Wind,4.102,0,0
1,2131,3,Very High,Wind,4.175,0,0
1,2132,3,Very High,Wind,4.248,0,0
1,2133,3,Very High,Wind,4.321,0,0
1,2134,3,Very High,Wind,4.394,0,0
1,2135,3,Very High,Wind,4.467,0,0
1,2136,3,Very High,Wind,4.54,0,0
1,2137,3,Very High,Wind,4.613,0,0
1,2138,3,Very High,Wind,4.686,0,0
1,2139,3,Very High,Wind,4.759,0,0
1,2140,3,Very High,Wind,4.832,0,0
1,2141,3,Very High,Wind,4.9111,0,0
1,2142,3,Very High,Wind,4.9902,0,0
1,2143,3,Very High,Wind,5.0693,0,0
1,2144,3,Very High,Wind,5.1484,0,0
1,2145,3,Very High,Wind,5.2275,0,0
1,2146,3,Very High,Wind,5.3066,0,0
1,2147,3,Very High,Wind,5.3857,0,0
1,2148,3,Very High,Wind,5.4648,0,0
1,2149,3,Very High,Wind,5.5439,0,0
1,2150,3,Very High,Wind,5.623,0,0
2,2020,3,Very High,Wind,0.6,0.033,0
2,2021,3,Very High,Wind,0.6107,0.0336,0
2,2022,3,Very High,Wind,0.6214,0.0342,0
2,2023,3,Very High,Wind,0.6321,0.0348,0
2,2024,3,Very High,Wind,0.6428,0.0354,0
2,2025,3,Very High,Wind,0.6535,0.036,0
2,2026,3,Very High,Wind,0.6642,0.0366,0
2,2027,3,Very High,Wind,0.6749,0.0372,0
2,2028,3,Very High,Wind,0.6856,0.0378,0
2,2029,3,Very High,Wind,0.6963,0.0384,0
2,2030,3,Very High,Wind,0.707,0.039,0
2,2031,3,Very High,Wind,0.7223,0.0398,0
2,2032,3,Very High,Wind,0.7376,0.0406,0
2,2033,3,Very High,Wind,0.7529,0.0414,0
2,2034,3,Very High,Wind,0.7682,0.0422,0
2,2035,3,Very High,Wind,0.7835,0.043,0
2,2036,3,Very High,Wind,0.7988,0.0438,0
2,2037,3,Very High,Wind,0.8141,0.0446,0
2,2038,3,Very High,Wind,0.8294,0.0454,0
2,2039,3,Very High,Wind,0.8447,0.0462,0
2,2040,3,Very High,Wind,0.86,0.047,0
2,2041,3,Very High,Wind,0.882,0.0482,0
2,2042,3,Very High,Wind,0.904,0.0494,0
2,2043,3,Very High,Wind,0.926,0.0506,0
2,2044,3,Very High,Wind,0.948,0.0518,0
2,2045,3,Very High,Wind,0.97,0.053,0
2,2046,3,Very High,Wind,0.992,0.0542,0
2,2047,3,Very High,Wind,1.014,0.0554,0
2,2048,3,Very High,Wind,1.036,0.0566,0
2,2049,3,Very High,Wind,1.058,0.0578,0
2,2050,3,Very High,Wind,1.08,0.059,0
2,2051,3,Very High,Wind,1.1113,0.0608,0
2,2052,3,Very High,Wind,1.1426,0.0626,0
2,2053,3,Very High,Wind,1.1739,0.0644,0
2,2054,3,Very High,Wind,1.2052,0.0662,0
2,2055,3,Very High,Wind,1.2365,0.068,0
2,2056,3,Very High,Wind,1.2678,0.0698,0
2,2057,3,Very High,Wind,1.2991,0.0716,0
2,2058,3,Very High,Wind,1.3304,0.0734,0
2,2059,3,Very High,Wind,1.3617,0.0752,0
2,2060,3,Very High,Wind,1.393,0.077,0
2,2061,3,Very High,Wind,1.4374,0.0794,0
2,2062,3,Very High,Wind,1.4818,0.0818,0
2,2063,3,Very High,Wind,1.5262,0.0842,0
2,2064,3,Very High,Wind,1.5706,0.0866,0
2,2065,3,Very High,Wind,1.615,0.089,0
2,2066,3,Very High,Wind,1.6594,0.0914,0
2,2067,3,Very High,Wind,1.7038,0.0938,0
2,2068,3,Very High,Wind,1.7482,0.0962,0
2,2069,3,Very High,Wind,1.7926,0.0986,0
2,2070,3,Very High,Wind,1.837,0.101,0
2,2071,3,Very High,Wind,1.8974,0.1043,0
2,2072,3,Very High,Wind,1.9578,0.1076,0
2,2073,3,Very High,Wind,2.0182,0.1109,0
2,2074,3,Very High,Wind,2.0786,0.1142,0
2,2075,3,Very High,Wind,2.139,0.1175,0
2,2076,3,Very High,Wind,2.1994,0.1208,0
2,2077,3,Very High,Wind,2.2598,0.1241,0
2,2078,3,Very High,Wind,2.3202,0.1274,0
2,2079,3,Very High,Wind,2.3806,0.1307,0
2,2080,3,Very High,Wind,2.441,0.134,0
2,2081,3,Very High,Wind,2.5171,0.1382,0
2,2082,3,Very High,Wind,2.5932,0.1424,0
2,2083,3,Very High,Wind,2.6693,0.1466,0
2,2084,3,Very High,Wind,2.7454,0.1508,0
2,2085,3,Very High,Wind,2.8215,0.155,0
2,2086,3,Very High,Wind,2.8976,0.1592,0
2,2087,3,Very High,Wind,2.9737,0.1634,0
2,2088,3,Very High,Wind,3.0498,0.1676,0
2,2089,3,Very High,Wind,3.1259,0.1718,0
2,2090,3,Very High,Wind,3.202,0.176,0
2,2091,3,Very High,Wind,3.2905,0.1809,0
2,2092,3,Very High,Wind,3.379,0.1858,0
2,2093,3,Very High,Wind,3.4675,0.1907,0
2,2094,3,Very High,Wind,3.556,0.1956,0
2,2095,3,Very High,Wind,3.6445,0.2005,0
2,2096,3,Very High,Wind,3.733,0.2054,0
2,2097,3,Very High,Wind,3.8215,0.2103,0
2,2098,3,Very High,Wind,3.91,0.2152,0
2,2099,3,Very High,Wind,3.9985,0.2201,0
2,2100,3,Very High,Wind,4.087,0.225,0
2,2101,3,Very High,Wind,4.1863,0.2304,0
2,2102,3,Very High,Wind,4.2856,0.2358,0
2,2103,3,Very High,Wind,4.3849,0.2412,0
2,2104,3,Very High,Wind,4.4842,0.2466,0
2,2105,3,Very High,Wind,4.5835,0.252,0
2,2106,3,Very High,Wind,4.6828,0.2574,0
2,2107,3,Very High,Wind,4.7821,0.2628,0
2,2108,3,Very High,Wind,4.8814,0.2682,0
2,2109,3,Very High,Wind,4.9807,0.2736,0
2,2110,3,Very High,Wind,5.08,0.279,0
2,2111,3,Very High,Wind,5.1901,0.2851,0
2,2112,3,Very High,Wind,5.3002,0.2912,0
2,2113,3,Very High,Wind,5.4103,0.2973,0
2,2114,3,Very High,Wind,5.5204,0.3034,0
2,2115,3,Very High,Wind,5.6305,0.3095,0
2,2116,3,Very High,Wind,5.7406,0.3156,0
2,2117,3,Very High,Wind,5.8507,0.3217,0
2,2118,3,Very High,Wind,5.9608,0.3278,0
2,2119,3,Very High,Wind,6.0709,0.3339,0
2,2120,3,Very High,Wind,6.181,0.34,0
2,2121,3,Very High,Wind,6.3019,0.3466,0
2,2122,3,Very High,Wind,6.4228,0.3532,0
2,2123,3,Very High,Wind,6.5437,0.3598,0
2,2124,3,Very High,Wind,6.6646,0.3664,0
2,2125,3,Very High,Wind,6.7855,0.373,0
2,2126,3,Very High,Wind,6.9064,0.3796,0
2,2127,3,Very High,Wind,7.0273,0.3862,0
2,2128,3,Very High,Wind,7.1482,0.3928,0
2,2129,3,Very High,Wind,7.2691,0.3994,0
2,2130,3,Very High,Wind,7.39,0.406,0
2,2131,3,Very High,Wind,7.5217,0.4133,0
2,2132,3,Very High,Wind,7.6534,0.4206,0
2,2133,3,Very High,Wind,7.7851,0.4279,0
2,2134,3,Very High,Wind,7.9168,0.4352,0
2,2135,3,Very High,Wind,8.0485,0.4425,0
2,2136,3,Very High,Wind,8.1802,0.4498,0
2,2137,3,Very High,Wind,8.3119,0.4571,0
2,2138,3,Very High,Wind,8.4436,0.4644,0
2,2139,3,Very High,Wind,8.5753,0.4717,0
2,2140,3,Very High,Wind,8.707,0.479,0
2,2141,3,Very High,Wind,8.8495,0.4868,0
2,2142,3,Very High,Wind,8.992,0.4946,0
2,2143,3,Very High,Wind,9.1345,0.5024,0
2,2144,3,Very High,Wind,9.277,0.5102,0
2,2145,3,Very High,Wind,9.4195,0.518,0
2,2146,3,Very High,Wind,9.562,0.5258,0
2,2147,3,Very High,Wind,9.7045,0.5336,0
2,2148,3,Very High,Wind,9.847,0.5414,0
2,2149,3,Very High,Wind,9.9895,0.5492,0
2,2150,3,Very High,Wind,10.132,0.557,0
3,2020,3,Very High,Wind,0.167,0,0
3,2021,3,Very High,Wind,0.17,0,0
3,2022,3,Very High,Wind,0.173,0,0
3,2023,3,Very High,Wind,0.176,0,0
3,2024,3,Very High,Wind,0.179,0,0
3,2025,3,Very High,Wind,0.182,0,0
3,2026,3,Very High,Wind,0.185,0,0
3,2027,3,Very High,Wind,0.188,0,0
3,2028,3,Very High,Wind,0.191,0,0
3,2029,3,Very High,Wind,0.194,0,0
3,2030,3,Very High,Wind,0.197,0,0
3,2031,3,Very High,Wind,0.2013,0,0
3,2032,3,Very High,Wind,0.2056,0,0
3,2033,3,Very High,Wind,0.2099,0,0
3,2034,3,Very High,Wind,0.2142,0,0
3,2035,3,Very High,Wind,0.2185,0,0
3,2036,3,Very High,Wind,0.2228,0,0
3,2037,3,Very High,Wind,0.2271,0,0
3,2038,3,Very High,Wind,0.2314,0,0
3,2039,3,Very High,Wind,0.2357,0,0
3,2040,3,Very High,Wind,0.24,0,0
3,2041,3,Very High,Wind,0.246,0,0
3,2042,3,Very High,Wind,0.252,0,0
3,2043,3,Very High,Wind,0.258,0,0
3,2044,3,Very High,Wind,0.264,0,0
3,2045,3,Very High,Wind,0.27,0,0
3,2046,3,Very High,Wind,0.276,0,0
3,2047,3,Very High,Wind,0.282,0,0
3,2048,3,Very High,Wind,0.288,0,0
3,2049,3,Very High,Wind,0.294,0,0
3,2050,3,Very High,Wind,0.3,0,0
3,2051,3,Very High,Wind,0.3088,0,0
3,2052,3,Very High,Wind,0.3176,0,0
3,2053,3,Very High,Wind,0.3264,0,0
3,2054,3,Very High,Wind,0.3352,0,0
3,2055,3,Very High,Wind,0.344,0,0
3,2056,3,Very High,Wind,0.3528,0,0
3,2057,3,Very High,Wind,0.3616,0,0
3,2058,3,Very High,Wind,0.3704,0,0
3,2059,3,Very High,Wind,0.3792,0,0
3,2060,3,Very High,Wind,0.388,0,0
3,2061,3,Very High,Wind,0.4003,0,0
3,2062,3,Very High,Wind,0.4126,0,0
3,2063,3,Very High,Wind,0.4249,0,0
3,2064,3,Very High,Wind,0.4372,0,0
3,2065,3,Very High,Wind,0.4495,0,0
3,2066,3,Very High,Wind,0.4618,0,0
3,2067,3,Very High,Wind,0.4741,0,0
3,2068,3,Very High,Wind,0.4864,0,0
3,2069,3,Very High,Wind,0.4987,0,0
3,2070,3,Very High,Wind,0.511,0,0
3,2071,3,Very High,Wind,0.5278,0,0
3,2072,3,Very High,Wind,0.5446,0,0
3,2073,3,Very High,Wind,0.5614,0,0
3,2074,3,Very High,Wind,0.5782,0,0
3,2075,3,Very High,Wind,0.595,0,0
3,2076,3,Very High,Wind,0.6118,0,0
3,2077,3,Very High,Wind,0.6286,0,0
3,2078,3,Very High,Wind,0.6454,0,0
3,2079,3,Very High,Wind,0.6622,0,0
3,2080,3,Very High,Wind,0.679,0,0
3,2081,3,Very High,Wind,0.7002,0,0
3,2082,3,Very High,Wind,0.7214,0,0
3,2083,3,Very High,Wind,0.7426,0,0
3,2084,3,Very High,Wind,0.7638,0,0
3,2085,3,Very High,Wind,0.785,0,0
3,2086,3,Very High,Wind,0.8062,0,0
3,2087,3,Very High,Wind,0.8274,0,0
3,2088,3,Very High,Wind,0.8486,0,0
3,2089,3,Very High,Wind,0.8698,0,0
3,2090,3,Very High,Wind,0.891,0,0
3,2091,3,Very High,Wind,0.9157,0,0
3,2092,3,Very High,Wind,0.9404,0,0
3,2093,3,Very High,Wind,0.9651,0,0
3,2094,3,Very High,Wind,0.9898,0,0
3,2095,3,Very High,Wind,1.0145,0,0
3,2096,3,Very High,Wind,1.0392,0,0
3,2097,3,Very High,Wind,1.0639,0,0
3,2098,3,Very High,Wind,1.0886,0,0
3,2099,3,Very High,Wind,1.1133,0,0
3,2100,3,Very High,Wind,1.138,0,0
3,2101,3,Very High,Wind,1.1656,0,0
3,2102,3,Very High,Wind,1.1932,0,0
3,2103,3,Very High,Wind,1.2208,0,0
3,2104,3,Very High,Wind,1.2484,0,0
3,2105,3,Very High,Wind,1.276,0,0
3,2106,3,Very High,Wind,1.3036,0,0
3,2107,3,Very High,Wind,1.3312,0,0
3,2108,3,Very High,Wind,1.3588,0,0
3,2109,3,Very High,Wind,1.3864,0,0
3,2110,3,Very High,Wind,1.414,0,0
3,2111,3,Very High,Wind,1.4446,0,0
3,2112,3,Very High,Wind,1.4752,0,0
3,2113,3,Very High,Wind,1.5058,0,0
3,2114,3,Very High,Wind,1.5364,0,0
3,2115,3,Very High,Wind,1.567,0,0
3,2116,3,Very High,Wind,1.5976,0,0
3,2117,3,Very High,Wind,1.6282,0,0
3,2118,3,Very High,Wind,1.6588,0,0
3,2119,3,Very High,Wind,1.6894,0,0
3,2120,3,Very High,Wind,1.72,0,0
3,2121,3,Very High,Wind,1.7537,0,0
3,2122,3,Very High,Wind,1.7874,0,0
3,2123,3,Very High,Wind,1.8211,0,0
3,2124,3,Very High,Wind,1.8548,0,0
3,2125,3,Very High,Wind,1.8885,0,0
3,2126,3,Very High,Wind,1.9222,0,0
3,2127,3,Very High,Wind,1.9559,0,0
3,2128,3,Very High,Wind,1.9896,0,0
3,2129,3,Very High,Wind,2.0233,0,0
3,2130,3,Very High,Wind,2.057,0,0
3,2131,3,Very High,Wind,2.0936,0,0
3,2132,3,Very High,Wind,2.1302,0,0
3,2133,3,Very High,Wind,2.1668,0,0
3,2134,3,Very High,Wind,2.2034,0,0
3,2135,3,Very High,Wind,2.24,0,0
3,2136,3,Very High,Wind,2.2766,0,0
3,2137,3,Very High,Wind,2.3132,0,0
3,2138,3,Very High,Wind,2.3498,0,0
3,2139,3,Very High,Wind,2.3864,0,0
3,2140,3,Very High,Wind,2.423,0,0
3,2141,3,Very High,Wind,2.4627,0,0
3,2142,3,Very High,Wind,2.5024,0,0
3,2143,3,Very High,Wind,2.5421,0,0
3,2144,3,Very High,Wind,2.5818,0,0
3,2145,3,Very High,Wind,2.6215,0,0
3,2146,3,Very High,Wind,2.6612,0,0
3,2147,3,Very High,Wind,2.7009,0,0
3,2148,3,Very High,Wind,2.7406,0,0
3,2149,3,Very High,Wind,2.7803,0,0
3,2150,3,Very High,Wind,2.82,0,0
4,2020,3,Very High,Wind,0.2,0,0
4,2021,3,Very High,Wind,0.2036,0,0
4,2022,3,Very High,Wind,0.2072,0,0
4,2023,3,Very High,Wind,0.2108,0,0
4,2024,3,Very High,Wind,0.2144,0,0
4,2025,3,Very High,Wind,0.218,0,0
4,2026,3,Very High,Wind,0.2216,0,0
4,2027,3,Very High,Wind,0.2252,0,0
4,2028,3,Very High,Wind,0.2288,0,0
4,2029,3,Very High,Wind,0.2324,0,0
4,2030,3,Very High,Wind,0.236,0,0
4,2031,3,Very High,Wind,0.2411,0,0
4,2032,3,Very High,Wind,0.2462,0,0
4,2033,3,Very High,Wind,0.2513,0,0
4,2034,3,Very High,Wind,0.2564,0,0
4,2035,3,Very High,Wind,0.2615,0,0
4,2036,3,Very High,Wind,0.2666,0,0
4,2037,3,Very High,Wind,0.2717,0,0
4,2038,3,Very High,Wind,0.2768,0,0
4,2039,3,Very High,Wind,0.2819,0,0
4,2040,3,Very High,Wind,0.287,0,0
4,2041,3,Very High,Wind,0.2943,0,0
4,2042,3,Very High,Wind,0.3016,0,0
4,2043,3,Very High,Wind,0.3089,0,0
4,2044,3,Very High,Wind,0.3162,0,0
4,2045,3,Very High,Wind,0.3235,0,0
4,2046,3,Very High,Wind,0.3308,0,0
4,2047,3,Very High,Wind,0.3381,0,0
4,2048,3,Very High,Wind,0.3454,0,0
4,2049,3,Very High,Wind,0.3527,0,0
4,2050,3,Very High,Wind,0.36,0,0
4,2051,3,Very High,Wind,0.3704,0,0
4,2052,3,Very High,Wind,0.3808,0,0
4,2053,3,Very High,Wind,0.3912,0,0
4,2054,3,Very High,Wind,0.4016,0,0
4,2055,3,Very High,Wind,0.412,0,0
4,2056,3,Very High,Wind,0.4224,0,0
4,2057,3,Very High,Wind,0.4328,0,0
4,2058,3,Very High,Wind,0.4432,0,0
4,2059,3,Very High,Wind,0.4536,0,0
4,2060,3,Very High,Wind,0.464,0,0
4,2061,3,Very High,Wind,0.4788,0,0
4,2062,3,Very High,Wind,0.4936,0,0
4,2063,3,Very High,Wind,0.5084,0,0
4,2064,3,Very High,Wind,0.5232,0,0
4,2065,3,Very High,Wind,0.538,0,0
4,2066,3,Very High,Wind,0.5528,0,0
4,2067,3,Very High,Wind,0.5676,0,0
4,2068,3,Very High,Wind,0.5824,0,0
4,2069,3,Very High,Wind,0.5972,0,0
4,2070,3,Very High,Wind,0.612,0,0
4,2071,3,Very High,Wind,0.6322,0,0
4,2072,3,Very High,Wind,0.6524,0,0
4,2073,3,Very High,Wind,0.6726,0,0
4,2074,3,Very High,Wind,0.6928,0,0
4,2075,3,Very High,Wind,0.713,0,0
4,2076,3,Very High,Wind,0.7332,0,0
4,2077,3,Very High,Wind,0.7534,0,0
4,2078,3,Very High,Wind,0.7736,0,0
4,2079,3,Very High,Wind,0.7938,0,0
4,2080,3,Very High,Wind,0.814,0,0
4,2081,3,Very High,Wind,0.8393,0,0
4,2082,3,Very High,Wind,0.8646,0,0
4,2083,3,Very High,Wind,0.8899,0,0
4,2084,3,Very High,Wind,0.9152,0,0
4,2085,3,Very High,Wind,0.9405,0,0
4,2086,3,Very High,Wind,0.9658,0,0
4,2087,3,Very High,Wind,0.9911,0,0
4,2088,3,Very High,Wind,1.0164,0,0
4,2089,3,Very High,Wind,1.0417,0,0
4,2090,3,Very High,Wind,1.067,0,0
4,2091,3,Very High,Wind,1.0965,0,0
4,2092,3,Very High,Wind,1.126,0,0
4,2093,3,Very High,Wind,1.1555,0,0
4,2094,3,Very High,Wind,1.185,0,0
4,2095,3,Very High,Wind,1.2145,0,0
4,2096,3,Very High,Wind,1.244,0,0
4,2097,3,Very High,Wind,1.2735,0,0
4,2098,3,Very High,Wind,1.303,0,0
4,2099,3,Very High,Wind,1.3325,0,0
4,2100,3,Very High,Wind,1.362,0,0
4,2101,3,Very High,Wind,1.3951,0,0
4,2102,3,Very High,Wind,1.4282,0,0
4,2103,3,Very High,Wind,1.4613,0,0
4,2104,3,Very High,Wind,1.4944,0,0
4,2105,3,Very High,Wind,1.5275,0,0
4,2106,3,Very High,Wind,1.5606,0,0
4,2107,3,Very High,Wind,1.5937,0,0
4,2108,3,Very High,Wind,1.6268,0,0
4,2109,3,Very High,Wind,1.6599,0,0
4,2110,3,Very High,Wind,1.693,0,0
4,2111,3,Very High,Wind,1.7297,0,0
4,2112,3,Very High,Wind,1.7664,0,0
4,2113,3,Very High,Wind,1.8031,0,0
4,2114,3,Very High,Wind,1.8398,0,0
4,2115,3,Very High,Wind,1.8765,0,0
4,2116,3,Very High,Wind,1.9132,0,0
4,2117,3,Very High,Wind,1.9499,0,0
4,2118,3,Very High,Wind,1.9866,0,0
4,2119,3,Very High,Wind,2.0233,0,0
4,2120,3,Very High,Wind,2.06,0,0
4,2121,3,Very High,Wind,2.1003,0,0
4,2122,3,Very High,Wind,2.1406,0,0
4,2123,3,Very High,Wind,2.1809,0,0
4,2124,3,Very High,Wind,2.2212,0,0
4,2125,3,Very High,Wind,2.2615,0,0
4,2126,3,Very High,Wind,2.3018,0,0
4,2127,3,Very High,Wind,2.3421,0,0
4,2128,3,Very High,Wind,2.3824,0,0
4,2129,3,Very High,Wind,2.4227,0,0
4,2130,3,Very High,Wind,2.463,0,0
4,2131,3,Very High,Wind,2.5069,0,0
4,2132,3,Very High,Wind,2.5508,0,0
4,2133,3,Very High,Wind,2.5947,0,0
4,2134,3,Very High,Wind,2.6386,0,0
4,2135,3,Very High,Wind,2.6825,0,0
4,2136,3,Very High,Wind,2.7264,0,0
4,2137,3,Very High,Wind,2.7703,0,0
4,2138,3,Very High,Wind,2.8142,0,0
4,2139,3,Very High,Wind,2.8581,0,0
4,2140,3,Very High,Wind,2.902,0,0
4,2141,3,Very High,Wind,2.9495,0,0
4,2142,3,Very High,Wind,2.997,0,0
4,2143,3,Very High,Wind,3.0445,0,0
4,2144,3,Very High,Wind,3.092,0,0
4,2145,3,Very High,Wind,3.1395,0,0
4,2146,3,Very High,Wind,3.187,0,0
4,2147,3,Very High,Wind,3.2345,0,0
4,2148,3,Very High,Wind,3.282,0,0
4,2149,3,Very High,Wind,3.3295,0,0
4,2150,3,Very High,Wind,3.377,0,0
5,2020,3,Very High,Wind,0.233,0,0
5,2021,3,Very High,Wind,0.2371,0,0
5,2022,3,Very High,Wind,0.2412,0,0
5,2023,3,Very High,Wind,0.2453,0,0
5,2024,3,Very High,Wind,0.2494,0,0
5,2025,3,Very High,Wind,0.2535,0,0
5,2026,3,Very High,Wind,0.2576,0,0
5,2027,3,Very High,Wind,0.2617,0,0
5,2028,3,Very High,Wind,0.2658,0,0
5,2029,3,Very High,Wind,0.2699,0,0
5,2030,3,Very High,Wind,0.274,0,0
5,2031,3,Very High,Wind,0.28,0,0
5,2032,3,Very High,Wind,0.286,0,0
5,2033,3,Very High,Wind,0.292,0,0
5,2034,3,Very High,Wind,0.298,0,0
5,2035,3,Very High,Wind,0.304,0,0
5,2036,3,Very High,Wind,0.31,0,0
5,2037,3,Very High,Wind,0.316,0,0
5,2038,3,Very High,Wind,0.322,0,0
5,2039,3,Very High,Wind,0.328,0,0
5,2040,3,Very High,Wind,0.334,0,0
5,2041,3,Very High,Wind,0.3425,0,0
5,2042,3,Very High,Wind,0.351,0,0
5,2043,3,Very High,Wind,0.3595,0,0
5,2044,3,Very High,Wind,0.368,0,0
5,2045,3,Very High,Wind,0.3765,0,0
5,2046,3,Very High,Wind,0.385,0,0
5,2047,3,Very High,Wind,0.3935,0,0
5,2048,3,Very High,Wind,0.402,0,0
5,2049,3,Very High,Wind,0.4105,0,0
5,2050,3,Very High,Wind,0.419,0,0
5,2051,3,Very High,Wind,0.4312,0,0
5,2052,3,Very High,Wind,0.4434,0,0
5,2053,3,Very High,Wind,0.4556,0,0
